San Francisco,San Jose,Sacramento,Oakland,Walnut Creek,Association,Association Pool,BARI,BERD,CCRD,EBRD,MLS,MLSL,SACM,Week or Weekend,# of Rooms_n,# of Units_n,Association Total_n,Bathrooms_n,Bedrooms_n,Selling Date_n,DOM_n,Latitude_n,Longitude_n,On Market Date_n,Days_Between_n,Date of Week_n,Square Footage_n,Selling Price_n,SP%LP_n
0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0.2,0.0005970149253731343,0.08694331983805667,0.125,0.25,0.6657534246575381,0.15,0.9529031088375514,0.013907833823982085,0.8775303643724683,0.06782511210762332,0.0,0.1705023013808285,0.03164385526043243,0.5301523830109153
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.03390688259109312,0.25,0.25,0.4986301369863071,0.013793103448275862,0.9420402522198899,0.011053280805374488,0.8800607287449402,0.030269058295964126,0.8333333333333334,0.1705023013808285,0.061758098181992,0.5367988760402032
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.16666666666666666,0.0005970149253731343,0.07540485829959513,0.125,0.25,0.6191780821917803,0.03275862068965517,0.953073437897793,0.013867469002248223,0.9078947368421062,0.025784753363228698,0.6666666666666666,0.1705023013808285,0.02845716288778063,0.5293958716092078
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.16666666666666666,0.0011940298507462687,0.08694331983805667,0.25,0.25,0.6136986301369802,0.015517241379310345,0.9529326798549546,0.013919296237838497,0.9084008097165999,0.02298206278026906,0.8333333333333334,0.1705023013808285,0.036822230365991616,0.5367988760402032
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.13333333333333333,0.06462686567164179,0.05597165991902834,0.25,0.25,0.6191780821917803,0.029310344827586206,0.9527258085672496,0.01273147028099797,0.9114372469635619,0.02242152466367713,0.6666666666666666,0.1705023013808285,0.051162346042924745,0.5594942180914297
0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0.13333333333333333,0.06462686567164179,0.05597165991902834,0.25,0.25,0.5917808219178085,0.0,0.952698150228419,0.012721978853033611,0.9114372469635619,0.01569506726457399,0.6666666666666666,0.1705023013808285,0.04821465559822183,0.5306387117691559
0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.13333333333333333,0.0,0.04402834008097166,0.25,0.25,1.0,0.0793103448275862,0.9629850640943621,0.014423545513788105,0.9159919028340084,0.09585201793721973,0.9999999999999999,0.1705023013808285,0.01332037411768455,0.5367988760402032
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.2,0.0011940298507462687,0.07540485829959513,0.125,0.25,0.7917808219178113,0.08448275862068966,0.9531300632502668,0.013861798378902779,0.9261133603238854,0.042600896860986545,0.8333333333333334,0.1705023013808285,0.027262153248036203,0.5142656435750567
0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0.13333333333333333,0.06462686567164179,0.05597165991902834,0.25,0.25,0.7479452054794535,0.02413793103448276,0.9527615957900132,0.012717721846619123,0.9296558704453446,0.026905829596412557,0.8333333333333334,0.1705023013808285,0.0503656729497618,0.5507403004430995
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.2,0.0005970149253731343,0.07540485829959513,0.125,0.25,0.8849315068493127,0.10689655172413792,0.9529816544931385,0.013909627098031563,0.9316801619433193,0.05717488789237668,0.33333333333333337,0.1705023013808285,0.027262153248036203,0.5215605749486653
0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0.13333333333333333,0.06462686567164179,0.05566801619433198,0.25,0.25,0.980821917808214,0.06551724137931034,0.952698150228419,0.012721978853033611,0.9539473684210513,0.04820627802690583,0.6666666666666666,0.1705023013808285,0.04917066331001737,0.5240462552685615
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.16666666666666666,0.03283582089552239,0.07520242914979756,0.25,0.25,0.15068493150684503,0.09310344827586206,0.9510058826946178,0.011359914512202529,0.801619433198379,0.04652466367713005,0.6666666666666666,0.17030218130878527,0.1013527509121907,0.5763536150437695
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.0354251012145749,0.375,0.25,0.5780821917808225,0.11379310344827587,0.9630131754360126,0.014568744167113623,0.8886639676113361,0.03699551569506727,0.16666666666666666,0.17030218130878527,0.020968435812048887,0.53690694909759
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.03643724696356275,0.375,0.25,0.8684931506849267,0.06206896551724138,0.9630131754360126,0.014568744167113623,0.9347165991902813,0.10201793721973094,0.16666666666666666,0.17030218130878527,0.021279138318382438,0.5367988760402032
0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0.0,0.0,0.03279352226720648,0.25,0.25,0.7150684931506817,0.020689655172413793,0.9556412340481347,0.01976454570221109,0.9053643724696343,0.04652466367713005,0.9999999999999999,0.17030218130878527,0.013718710664266026,0.5695450124284016
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.042408906882591094,0.25,0.375,0.03287671232877187,0.30344827586206896,0.9410509695619351,0.014142712335400542,0.6842105263157876,0.15358744394618834,0.5,0.17030218130878527,0.07426586574465036,0.5288014697935804
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.031578947368421054,0.25,0.375,0.15342465753424506,0.010344827586206896,0.9383972035431262,0.015778889115839356,0.8304655870445323,0.014573991031390135,0.8333333333333334,0.17030218130878527,0.04662130941189593,0.5794336971792932
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.031578947368421054,0.25,0.375,0.05753424657534367,0.010344827586206896,0.9384084279463277,0.015768282949952583,0.8056680161943319,0.02242152466367713,0.8333333333333334,0.17030218130878527,0.043585028919233285,0.5466875607910947
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.031578947368421054,0.25,0.375,0.5424657534246649,0.03793103448275862,0.9384084279463277,0.015768282949952583,0.8886639676113361,0.029708520179372196,0.16666666666666666,0.17030218130878527,0.04478896129762114,0.5367988760402032
0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.031578947368421054,0.25,0.375,0.5890410958904084,0.008620689655172414,0.9384011295675644,0.015783994292412507,0.8992914979757067,0.027466367713004484,0.16666666666666666,0.17030218130878527,0.04717898057710999,0.5654922727763968
0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0.0,0.0,0.031578947368421054,0.25,0.375,0.6383561643835662,0.010344827586206896,0.9383768939167054,0.015773767783644033,0.9159919028340084,0.01905829596412556,0.9999999999999999,0.17030218130878527,0.04502796322557002,0.5363125472819625
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.16666666666666666,0.007164179104477612,0.04483805668016194,0.25,0.25,0.6684931506849381,0.017241379310344827,0.9516487440295485,0.012410191502766232,0.9225708502024297,0.018497757847533634,0.8333333333333334,0.17030218130878527,0.05673905769506541,0.54836269318059
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.031578947368421054,0.25,0.375,0.7863013698630112,0.06551724137931034,0.9384085537804444,0.01576477717996405,0.9261133603238854,0.04147982062780269,0.8333333333333334,0.17030218130878527,0.04546613342680964,0.5307467848265427
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.16666666666666666,0.001791044776119403,0.04149797570850202,0.25,0.25,0.6383561643835662,0.0017241379310344827,0.9515337316469682,0.014552782412511567,0.9271255060728727,0.006726457399103139,0.0,0.17030218130878527,0.04956899985659884,0.5367988760402032
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.13333333333333333,0.008358208955223882,0.05921052631578947,0.25,0.25,0.7917808219178113,0.04310344827586207,0.9513683101172742,0.012477552368973854,0.9286437246963573,0.03811659192825112,0.5,0.17030218130878527,0.04757731712369147,0.5413379444504485
0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0.0,0.04686234817813765,0.375,0.25,0.9780821917808282,0.04310344827586207,0.9392079779232598,0.015769825811859928,0.9762145748987834,0.021860986547085202,0.9999999999999999,0.17030218130878527,0.04359395165787671,0.5377715335566843
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.23333333333333334,0.0,0.03441295546558704,0.375,0.25,0.4986301369863071,0.09310344827586206,0.9575912601863974,0.013361192195729399,0.850202429149796,0.06390134529147982,0.33333333333333337,0.17010206123674204,0.02965217252752506,0.5310710039987031
0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.033704453441295544,0.375,0.25,0.0602739726027437,0.16034482758620688,0.9370874968906389,0.016396954749249626,0.7621457489878551,0.07118834080717489,0.5,0.17010206123674204,0.04996733640318032,0.5482005835945098
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.033704453441295544,0.375,0.25,0.1342465753424733,0.15517241379310345,0.9371200627600172,0.016387503710340368,0.779352226720647,0.07006726457399103,0.33333333333333337,0.17010206123674204,0.0486129921448033,0.5308008213552361
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0347165991902834,0.375,0.25,0.23561643835616053,0.01206896551724138,0.9371208177647168,0.016399466948480934,0.8426113360323875,0.017937219730941704,0.16666666666666666,0.17010206123674204,0.04996733640318032,0.5368529125688966
0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0347165991902834,0.375,0.25,0.2438356164383606,0.01206896551724138,0.9370908944117873,0.01640532336148015,0.8426113360323875,0.01961883408071749,0.16666666666666666,0.17010206123674204,0.05076400949634327,0.5410677618069815
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.04159919028340081,0.25,0.25,0.6136986301369802,0.022413793103448276,0.9393222101343172,0.01432492351888115,0.9068825910931153,0.02466367713004484,0.33333333333333337,0.17010206123674204,0.08900431796816495,0.5093483194639576
0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0347165991902834,0.375,0.25,0.9342465753424705,0.01896551724137931,0.9370970351166777,0.01640558185143326,0.9635627530364381,0.06446188340807175,0.33333333333333337,0.17010206123674204,0.05235735568266917,0.53690694909759
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0029850746268656717,0.07024291497975708,0.125,0.125,0.49589041095890707,0.06551724137931034,0.9501744966861836,0.01135468009065288,0.8836032388663959,0.025784753363228698,0.8333333333333334,0.1699019411646988,0.07944424085020954,0.49908137901221217
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.011343283582089553,0.07763157894736841,0.25,0.25,0.8849315068493127,0.15517241379310345,0.9499680784012985,0.01094090229827771,0.9291497975708509,0.0554932735426009,0.6666666666666666,0.1699019411646988,0.0913943372476538,0.5624121906408731
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.13333333333333333,0.0005970149253731343,0.04048582995951417,0.25,0.25,0.8986301369862986,0.05172413793103448,0.9509453061508822,0.01083237690704375,0.9509109311740893,0.034192825112107625,0.8333333333333334,0.1699019411646988,0.09787925622600023,0.528747433264887
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.13333333333333333,0.0,0.03532388663967611,0.125,0.25,0.9369863013698705,0.11896551724137931,0.9584704631591429,0.012909020567512197,0.952935222672064,0.03923766816143498,0.33333333333333337,0.1699019411646988,0.024473797421965874,0.540311250405274
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.025303643724696356,0.375,0.25,0.12054794520547318,0.2103448275862069,0.9589904348957936,0.020320129467277903,0.7717611336032384,0.07286995515695067,0.16666666666666666,0.1699019411646988,0.019693758862988166,0.5367988760402032
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.025303643724696356,0.375,0.25,0.0027397260274000246,0.05517241379310345,0.9589904348957936,0.020320129467277903,0.7737854251012131,0.04708520179372197,0.8333333333333334,0.1699019411646988,0.019693758862988166,0.5325299902734247
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.02834008097165992,0.25,0.25,0.11780821917808737,0.006896551724137931,0.9730881091491166,0.018289828208707948,0.8254048582995956,0.01569506726457399,0.33333333333333337,0.1699019411646988,0.023677124328802923,0.5367988760402032
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.029149797570850202,0.375,0.25,0.43561643835616337,0.01206896551724138,0.9589904097289703,0.02032013754508888,0.8825910931174086,0.015134529147982063,0.5,0.1699019411646988,0.020490431956151117,0.5367988760402032
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.02834008097165992,0.25,0.25,0.830136986301369,0.04310344827586207,0.9730497045767277,0.018284157585362393,0.9352226720647749,0.03867713004484305,0.33333333333333337,0.1699019411646988,0.023836458947435513,0.5496055333405382
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.029149797570850202,0.375,0.25,0.8876712328767127,0.02413793103448276,0.9589904348957936,0.020320129467277903,0.9504048582995956,0.033632286995515695,0.6666666666666666,0.1699019411646988,0.021287105049314067,0.5176699448827407
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.025303643724696356,0.375,0.25,0.9452054794520564,0.020689655172413793,0.9589904097289703,0.02032013754508888,0.9534412955465577,0.05605381165919283,0.5,0.1699019411646988,0.021685441595895544,0.5370150221549768
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.02834008097165992,0.25,0.25,0.9150684931506845,0.013793103448275862,0.9730497045767277,0.018284157585362393,0.970647773279353,0.01569506726457399,0.33333333333333337,0.1699019411646988,0.024473797421965874,0.5547930400951042
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.13333333333333333,0.0,0.03451417004048583,0.125,0.25,0.0027397260274000246,0.15344827586206897,0.9584685504805704,0.012911177343058355,0.7621457489878551,0.061659192825112105,0.5,0.1699019411646988,0.023597457019486626,0.5244245109694152
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.020242914979757085,0.25,0.25,0.09589041095890138,0.25517241379310346,0.9501232318670771,0.01918061689822792,0.7449392712550598,0.12219730941704035,0.6666666666666666,0.1699019411646988,0.02288045123563997,0.5263698260023775
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.040587044534412954,0.25,0.25,0.3890410958904056,0.04655172413793103,0.9407352769301871,0.015446600281169176,0.8648785425101195,0.025784753363228698,0.5,0.1699019411646988,0.0635107789869505,0.5381497892575381
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.16666666666666666,0.0008955223880597015,0.04048582995951417,0.375,0.25,0.5178082191780788,0.010344827586206896,0.9400783473410192,0.01416822206264412,0.8891700404858298,0.026345291479820628,0.33333333333333337,0.1699019411646988,0.09577603926005004,0.5395007024748729
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.06852226720647774,0.25,0.25,0.5013698630136929,0.03620689655172414,0.920017469802077,0.015149361068572675,0.8830971659919022,0.030269058295964126,0.6666666666666666,0.1699019411646988,0.09840506046748779,0.519074894628769
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.04908906882591093,0.375,0.25,0.6657534246575381,0.1,0.9424871646684375,0.01240087778664467,0.8927125506072855,0.05044843049327354,0.33333333333333337,0.1699019411646988,0.06749414445276526,0.5367988760402032
0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.13333333333333333,0.01761194029850746,0.05384615384615384,0.25,0.25,0.6356164383561662,0.034482758620689655,0.9503681302248211,0.012325762221845005,0.9159919028340084,0.02242152466367713,0.9999999999999999,0.1699019411646988,0.04598397093736556,0.5472279260780287
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.040587044534412954,0.25,0.25,0.7342465753424676,0.020689655172413793,0.9407215106778299,0.01545920166638115,0.9291497975708509,0.02466367713004484,0.6666666666666666,0.1699019411646988,0.06430745208011346,0.533502647789906
0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.26666666666666666,0.00014925373134328358,0.050101214574898786,0.25,0.25,0.980821917808214,0.010344827586206896,0.948297227834144,0.014035899440105748,0.9762145748987834,0.025784753363228698,0.9999999999999999,0.1699019411646988,0.04160226892496933,0.5649519074894628
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0026865671641791043,0.06609311740890687,0.125,0.125,0.8684931506849267,0.1103448275862069,0.9502976631195202,0.011190498581398867,0.9397773279352215,0.042600896860986545,0.6666666666666666,0.16970182109265558,0.0782492312104651,0.53134118664217
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.047165991902834006,0.25,0.25,0.2547945205479465,0.01896551724137931,0.970861675790311,0.01931915135745088,0.8436234817813748,0.020739910313901346,0.5,0.16970182109265558,0.025668807061710302,0.5629525559278071
0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0.0,0.0,0.033400809716599186,0.25,0.25,0.4657534246575352,0.056896551724137934,0.9477911985176135,0.023192647537623734,0.8421052631578938,0.06782511210762332,0.0,0.16970182109265558,0.018498749223243738,0.5266400086458446
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.025223880597014924,0.033400809716599186,0.25,0.25,0.6547945205479522,0.03620689655172414,0.9477897640086842,0.02320188855344618,0.9149797570850211,0.023542600896860985,0.6666666666666666,0.16970182109265558,0.0190564203884578,0.5302064195396088
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.025223880597014924,0.033400809716599186,0.25,0.25,0.5999999999999943,0.0017241379310344827,0.9477911985176135,0.023192647537623734,0.9190283400809705,0.00952914798206278,0.8333333333333334,0.16970182109265558,0.019693758862988166,0.538960337187939
0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.040991902834008095,0.25,0.25,0.7698630136986253,0.08103448275862069,0.9388834769033491,0.015156437231037989,0.9185222672064768,0.043161434977578475,0.6666666666666666,0.16970182109265558,0.051560682589506225,0.5206419539608775
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.13333333333333333,0.004029850746268657,0.0590080971659919,0.25,0.25,0.6547945205479522,0.19137931034482758,0.9504268947572774,0.011323806696883376,0.8714574898785408,0.07286995515695067,0.33333333333333337,0.16950170102061235,0.09338601998056119,0.6011023451853452
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.23333333333333334,0.0,0.06072874493927125,0.25,0.25,0.5808219178082226,0.08620689655172414,0.9565718025072799,0.01748027806475083,0.8820850202429149,0.04484304932735426,0.33333333333333337,0.16950170102061235,0.01929542231640669,0.5280989949205662
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.23333333333333334,0.0,0.03997975708502024,0.25,0.25,0.8958904109588985,0.06551724137931034,0.9563740416096176,0.014185040065215704,0.955971659919026,0.03139013452914798,0.16666666666666666,0.16950170102061235,0.02845716288778063,0.5367988760402032
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.014925373134328358,0.05212550607287449,0.25,0.25,0.5808219178082226,0.08620689655172414,0.9565718025072799,0.01748027806475083,0.8820850202429149,0.04484304932735426,0.33333333333333337,0.16950170102061235,0.01929542231640669,0.5280989949205662
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.030364372469635626,0.25,0.25,0.06301369863014372,0.2,0.9445326989012063,0.011851174668010334,0.7555668016194339,0.07903587443946188,0.6666666666666666,0.16950170102061235,0.05793406733480984,0.49011131524910834
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.030364372469635626,0.25,0.125,0.31232876712329016,0.14482758620689656,0.9348292275003314,0.01724569035452972,0.7914979757085021,0.09192825112107623,0.8333333333333334,0.16950170102061235,0.0322015264256465,0.5367988760402032
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.23333333333333334,0.014925373134328358,0.06072874493927125,0.25,0.25,0.5808219178082226,0.08620689655172414,0.9565718025072799,0.01748027806475083,0.8820850202429149,0.04484304932735426,0.33333333333333337,0.16950170102061235,0.01929542231640669,0.5367988760402032
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.06072874493927125,0.25,0.25,0.5808219178082226,0.056896551724137934,0.9565717773404566,0.017480294220373005,0.8922064777327918,0.033632286995515695,0.16666666666666666,0.16950170102061235,0.01929542231640669,0.5280989949205662
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.06497975708502024,0.25,0.25,0.9424657534246563,0.23620689655172414,0.9475138601246077,0.010715523292634588,0.904352226720647,0.09417040358744394,0.6666666666666666,0.16950170102061235,0.05554404805532098,0.5462012320328541
0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0.0,0.0,0.05748987854251012,0.25,0.25,0.7342465753424676,0.05172413793103448,0.9428913186841615,0.010986800420569542,0.9195344129554641,0.03475336322869955,0.9999999999999999,0.16950170102061235,0.05474737496215803,0.529828163838755
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0.0,0.05748987854251012,0.25,0.25,0.6493150684931521,0.0034482758620689655,0.9428720912311438,0.010983472362423696,0.9195344129554641,0.017937219730941704,0.9999999999999999,0.16950170102061235,0.053393030703781014,0.5408516156922079
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0.0,0.05212550607287449,0.25,0.25,0.5863013698630084,0.0,0.9428913186841615,0.010986800420569542,0.923582995951417,0.0,0.0,0.16950170102061235,0.051560682589506225,0.5367988760402032
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.16666666666666666,0.03,0.04251012145748988,0.25,0.25,0.810958904109583,0.020689655172413793,0.9502199983027493,0.012447050554511674,0.9473684210526301,0.020739910313901346,0.8333333333333334,0.16950170102061235,0.055942384601902456,0.5414460175078353
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.23333333333333334,0.04791044776119403,0.03997975708502024,0.25,0.25,0.8958904109588985,0.027586206896551724,0.9563740416096176,0.014185040065215704,0.9564777327935232,0.030829596412556053,0.33333333333333337,0.16950170102061235,0.02845716288778063,0.5367988760402032
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.05748987854251012,0.25,0.25,0.9534246575342422,0.05172413793103448,0.9428720660643205,0.010983488518045759,0.9574898785425106,0.03811659192825112,0.6666666666666666,0.16950170102061235,0.0535523653224136,0.525072949313736
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.06497975708502024,0.25,0.25,0.9972602739726,0.015517241379310345,0.9475138601246077,0.010715523292634588,0.9772267206477743,0.02466367713004484,0.16666666666666666,0.16950170102061235,0.05282643679992352,0.5375013509132173
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.02834008097165992,0.25,0.25,0.7643835616438395,0.02586206896551724,0.9730497045767277,0.018284157585362393,0.9296558704453446,0.030269058295964126,0.8333333333333334,0.16930158094856912,0.024075460875384397,0.5458229763320004
0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.02834008097165992,0.25,0.25,0.810958904109583,0.027586206896551724,0.9730497045767277,0.018284157585362393,0.9397773279352215,0.02914798206278027,0.6666666666666666,0.16930158094856912,0.024075460875384397,0.5504160812709391
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.16666666666666666,0.002238805970149254,0.028238866396761132,0.125,0.25,0.2657534246575324,0.01896551724137931,0.9492663015329714,0.013270227965682335,0.8370445344129536,0.030269058295964126,0.6666666666666666,0.16930158094856912,0.03483054763308424,0.5652220901329298
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.26666666666666666,0.06328358208955225,0.05607287449392712,0.25,0.25,0.3068493150684901,0.05,0.9524584362362793,0.012116353048614914,0.8446356275303621,0.030269058295964126,0.8333333333333334,0.16930158094856912,0.0535523653224136,0.5182643466983681
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.033400809716599186,0.125,0.375,0.45753424657534936,0.01206896551724138,0.9302869430594582,0.014765753900407352,0.8709514170040471,0.03195067264573991,0.16666666666666666,0.16930158094856912,0.041203932378387854,0.5584134875175618
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.06609311740890687,0.25,0.25,0.8657534246575409,0.04310344827586207,0.9443319934852152,0.011838403648766538,0.9473684210526301,0.030829596412556053,0.8333333333333334,0.16930158094856912,0.07689488695208808,0.5367988760402032
0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.1,0.0014925373134328358,0.055364372469635624,0.125,0.125,0.9150684931506845,0.015517241379310345,0.952059340752043,0.012430410263782887,0.9590080971659916,0.028026905829596414,0.0,0.16930158094856912,0.06908749063909117,0.5337187939046796
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.23333333333333334,0.03328358208955224,0.031882591093117404,0.25,0.25,0.8876712328767127,0.008620689655172414,0.9553827959394436,0.014195210029306682,0.9640688259109318,0.02298206278026906,0.5,0.16930158094856912,0.028576663851755075,0.5561439533124392
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0590080971659919,0.125,0.25,0.5369863013698648,0.03620689655172414,0.9537347968478652,0.010308345071873615,0.8937246963562764,0.023542600896860985,0.6666666666666666,0.1691014608765259,0.07546087538439478,0.5317194423430238
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0430161943319838,0.25,0.25,0.6356164383561662,0.04310344827586207,0.9574890325500645,0.010147491620765448,0.9134615384615365,0.021300448430493273,0.16666666666666666,0.1691014608765259,0.04470929398830484,0.5416081270939155
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.02145748987854251,0.25,0.25,0.512328767123293,0.006896551724137931,0.9701305292391675,0.016918159350558182,0.895748987854251,0.016255605381165918,0.16666666666666666,0.1691014608765259,0.03323720144675834,0.5304225656543823
0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0.0,0.0,0.04838056680161943,0.25,0.25,0.5753424657534225,0.01896551724137931,0.9710297901701005,0.019312681030813184,0.8982793522267194,0.026345291479820628,0.9999999999999999,0.1691014608765259,0.01825974729529485,0.5301523830109153
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.04149797570850202,0.25,0.25,0.07945205479451545,0.03103448275862069,0.9574898882220574,0.010148784070530548,0.8157894736842088,0.016255605381165918,0.6666666666666666,0.1691014608765259,0.04510763053488632,0.5367988760402032
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.13333333333333333,0.014925373134328358,0.03643724696356275,0.25,0.25,0.021917808219171775,0.0706896551724138,0.9553318331222171,0.014686211695161377,0.7874493927125492,0.03587443946188341,0.6666666666666666,0.1691014608765259,0.026855849970523097,0.5367988760402032
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.04048582995951417,0.125,0.25,0.4383561643835634,0.15172413793103448,0.9710082725361603,0.01932864278541524,0.8021255060728727,0.10594170403587444,0.8333333333333334,0.1691014608765259,0.014714552030719716,0.521398465362585
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.23333333333333334,0.04791044776119403,0.03997975708502024,0.25,0.25,0.17534246575343104,0.017241379310344827,0.9564335611467735,0.014191510391853512,0.8319838056680169,0.017937219730941704,0.16666666666666666,0.1691014608765259,0.026704482082822136,0.5258294607154436
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.2,0.016119402985074627,0.04048582995951417,0.25,0.25,0.24931506849314644,0.006896551724137931,0.956139511983082,0.013719192702918881,0.8496963562753024,0.012892376681614349,0.16666666666666666,0.1691014608765259,0.03124551871385096,0.5367988760402032
